NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:06 PM,,,,,
Jul 2000,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0108302 AL EBT LIMESTONE CO. FS OFF,1156,,3254,,4410,,730,,1202,,1932,,291261
0108501 AL EBT LOWNDES CO FS OFF,1210,,2040,,3250,,299,,930,,1229,,229348
0108701 AL EBT MACON CO FS OFF,1855,,4059,,5914,,526,,1890,,2416,,465967
0108902 AL EBT MADISON CO. FS OFF,3773,,9275,,13048,,1959,,3479,,5438,,921260
0109101 AL EBT MARENGO CO FS OFC,1415,,2234,,3649,,395,,1015,,1410,,234566
0109301 AL EBT MARION CO FS OFF,992,,1618,,2610,,348,,798,,1146,,171917
0109501 AL EBT MARSHALL CO FS OFF,2020,,3991,,6011,,694,,1765,,2459,,435640
0109701 AL EBT MOBILE CO FS OFF,15230,,35219,,50449,,4361,,14247,,18608,,3919747
0109901 AL EBT MONROE CO FS OFF,922,,2872,,3794,,243,,1141,,1384,,291694
0110101 AL EBT MONTGOMERY CO FS OFF,9885,,18613,,28498,,2532,,7805,,10337,,2185202
0110301 AL EBT MORGAN CO FS OFF,1703,,3204,,4907,,561,,1396,,1957,,350627
0110501 AL EBT PERRY CO FS OFF,1366,,2874,,4240,,382,,1308,,1690,,310430
0110701 AL EBT PICKENS CO FS OFF,1286,,1880,,3166,,352,,883,,1235,,210692
0110901 AL EBT PIKE CO FOOD STAMP OFC,1721,,3009,,4730,,531,,1429,,1960,,342978
0111101 AL EBT RANDOLPH CO FSO,814,,1096,,1910,,240,,537,,777,,132003
0111301 AL EBT RUSSELL CO FS OFF,1842,,3188,,5030,,589,,1358,,1947,,366585
0111501 AL EBT ST CLAIR CO FS OFF,1281,,3227,,4508,,372,,1312,,1684,,314028
0111701 AL EBT SHELBY CO FS OFF,963,,1974,,2937,,325,,891,,1216,,217312
0111901 AL EBT SUMTER CO FS OFF,1773,,2070,,3843,,494,,1068,,1562,,282738
0112101 AL EBT TALLADEGA CO FS OFF,3469,,5067,,8536,,1039,,2458,,3497,,594149
0112301 AL EBT TALLAPOOSA CO FS OFF,1206,,2567,,3773,,361,,1143,,1504,,256203
0112501 AL EBT TUSCALOOSA CO FS OFF,4499,,8771,,13270,,1333,,3883,,5216,,955882
0112701 AL EBT WALKER CO FS OFF,1527,,2847,,4374,,453,,1294,,1747,,330815
0112901 AL EBT WASHINGTON CO F S OFC,817,,1345,,2162,,239,,634,,873,,158882
0113101 AL EBT WILCOX CO FS OFF,2102,,2769,,4871,,526,,1385,,1911,,348247
0113301 AL EBT WINSTON CO FS OFF,703,,1256,,1959,,232,,576,,808,,130932
0211005 AK EBT ALASKA,16426,,23205,,39631,,5761,,7681,,13442,,3899490
0211005 AK FSP ALASKA,88,,,,88,,28,,,,28,,13244
0400101 AZ EBT APACHE,8432,,11040,,19472,,1934,,3231,,5165,,1416757
0400301 AZ EBT COCHISE,3001,,6754,,9755,,961,,2903,,3864,,717735
0400501 AZ EBT COCONINO,3023,,5562,,8585,,778,,1771,,2549,,621241
0400701 AZ EBT GILA,2475,,3184,,5659,,662,,1330,,1992,,445533
0400901 AZ EBT GRAHAM,998,,2533,,3531,,288,,978,,1266,,260305
0401101 AZ EBT GREENLEE,149,,304,,453,,42,,154,,196,,34546
0401301 AZ EBT MARICOPA,37549,,67123,,104672,,12203,,28315,,40518,,8224251
0401501 AZ EBT MOHAVE,3073,,9474,,12547,,978,,3699,,4677,,934677
0401701 AZ EBT NAVAJO,7135,,9040,,16175,,1700,,2857,,4557,,1147346
0401901 AZ EBT PIMA,15356,,30432,,45788,,4897,,13585,,18482,,3572774
0402101 AZ EBT PINAL,4900,,8137,,13037,,1344,,3083,,4427,,996343
0402301 AZ EBT SANTA CRUZ,860,,2712,,3572,,270,,991,,1261,,244650
0402501 AZ EBT YAVAPAI,1232,,4026,,5258,,405,,1931,,2336,,391253
0402701 AZ EBT YUMA,3011,,11586,,14597,,951,,4004,,4955,,1086527
0402901 AZ EBT LA PAZ CO DES,421,,884,,1305,,126,,396,,522,,95445
0500101 AR EBT ARKANSAS COUNTY,172,,2580,,2752,,61,,1105,,1166,,203916
0500301 AR EBT ASHLEY COUNTY,236,,2847,,3083,,81,,1253,,1334,,216125
0500501 AR EBT BAXTER COUNTY,107,,2186,,2293,,38,,908,,946,,150804
0500701 AR EBT BENTON COUNTY,233,,4802,,5035,,81,,1824,,1905,,352455
0500901 AR EBT BOONE COUNTY,152,,2767,,2919,,50,,1141,,1191,,201297
0501101 AR EBT BRADLEY COUNTY,108,,1447,,1555,,37,,674,,711,,111681
0501301 AR EBT CALHOUN COUNTY,29,,389,,418,,9,,182,,191,,23776
0501501 AR EBT CARROLL COUNTY,18,,1292,,1310,,8,,533,,541,,84564
0501701 AR EBT CHICOT COUNTY,512,,2982,,3494,,168,,1302,,1470,,241037
0501901 AR EBT CLARK COUNTY,52,,1620,,1672,,18,,759,,777,,116328
0502101 AR EBT CLAY COUNTY,100,,1244,,1344,,34,,554,,588,,74932
0502301 AR EBT CLEBURNE COUNTY,52,,1581,,1633,,20,,662,,682,,112398
0502501 AR EBT CLEVELAND COUNTY,53,,744,,797,,20,,310,,330,,54194
0502701 AR EBT COLUMBIA COUNTY,340,,3845,,4185,,105,,1679,,1784,,300865
0502901 AR EBT CONWAY COUNTY,144,,2057,,2201,,49,,930,,979,,157643
0503101 AR EBT CRAIGHEAD COUNTY,269,,5854,,6123,,91,,2358,,2449,,434599
0503301 AR EBT CRAWFORD COUNTY,295,,4066,,4361,,96,,1503,,1599,,296259
0503501 AR EBT CRITTENDEN COUNTY,858,,8105,,8963,,237,,2872,,3109,,654480
0503701 AR EBT CROSS COUNTY,227,,2545,,2772,,85,,980,,1065,,193678
0503901 AR EBT DALLAS COUNTY,46,,1147,,1193,,14,,493,,507,,79861
0504101 AR EBT DESHA COUNTY,142,,2974,,3116,,46,,1208,,1254,,219971
0504301 AR EBT DREW COUNTY,145,,2254,,2399,,49,,943,,992,,179645
0504501 AR EBT FAULKNER COUNTY,255,,3860,,4115,,85,,1511,,1596,,304531
0504701 AR EBT FRANKLIN COUNTY,33,,1568,,1601,,12,,641,,653,,107567
0504901 AR EBT FULTON COUNTY,110,,1365,,1475,,35,,611,,646,,88285
0505101 AR EBT GARLAND COUNTY,475,,5829,,6304,,159,,2576,,2735,,456019
0505301 AR EBT GRANT COUNTY,25,,844,,869,,9,,357,,366,,58554
0505501 AR EBT GREENE COUNTY,218,,2873,,3091,,77,,1252,,1329,,206321
0505701 AR EBT HEMPSTEAD COUNTY,156,,2620,,2776,,55,,1098,,1153,,193560
0505901 AR EBT HOT SPRING COUNTY,58,,2605,,2663,,20,,1066,,1086,,191397
0506101 AR EBT HOWARD COUNTY,30,,1161,,1191,,9,,478,,487,,78558
0506301 AR EBT INDEPENDENCE COUNTY,164,,3022,,3186,,57,,1254,,1311,,208287
0506501 AR EBT IZARD COUNTY,76,,1008,,1084,,26,,440,,466,,68997
0506701 AR EBT JACKSON COUNTY,306,,2177,,2483,,88,,925,,1013,,167434
0506901 AR EBT JEFFERSON COUNTY,1435,,12137,,13572,,432,,5063,,5495,,1029669
0507101 AR EBT JOHNSON COUNTY,110,,1932,,2042,,36,,757,,793,,129227
0507301 AR EBT LAFAYETTE COUNTY,128,,1443,,1571,,44,,616,,660,,104885
0507501 AR EBT LAWRENCE COUNTY,65,,2182,,2247,,24,,952,,976,,139588
0507701 AR EBT LEE COUNTY,440,,2455,,2895,,134,,1088,,1222,,197863
0507901 AR EBT LINCOLN COUNTY,142,,1468,,1610,,42,,595,,637,,103133
0508101 AR EBT LITTLE RIVER COUNTY,67,,1203,,1270,,27,,527,,554,,85893
0508301 AR EBT LOGAN COUNTY,141,,2098,,2239,,43,,879,,922,,155302
0508501 AR EBT LONOKE COUNTY,121,,2658,,2779,,42,,1016,,1058,,188279
0508701 AR EBT MADISON COUNTY,6,,1034,,1040,,3,,415,,418,,66554
0508901 AR EBT MARION COUNTY,63,,1374,,1437,,22,,537,,559,,96059
0509101 AR EBT MILLER COUNTY,569,,4420,,4989,,193,,1811,,2004,,370369
0509301 AR EBT MISSISSIPPI COUNTY,949,,7323,,8272,,292,,2757,,3049,,562341
0509501 AR EBT MONROE COUNTY,85,,1906,,1991,,26,,766,,792,,129597
0509701 AR EBT MONTGOMERY COUNTY,17,,566,,583,,5,,268,,273,,39817
0509901 AR EBT NEVADA COUNTY,28,,991,,1019,,10,,452,,462,,66396
0510101 AR EBT NEWTON COUNTY,26,,1142,,1168,,11,,478,,489,,76387
0510301 AR EBT OUACHITA COUNTY,316,,3706,,4022,,101,,1690,,1791,,280289
0510501 AR EBT PERRY COUNTY,28,,653,,681,,11,,277,,288,,44968
0510701 AR EBT PHILLIPS COUNTY,1565,,6505,,8070,,452,,2485,,2937,,553643
0510901 AR EBT PIKE COUNTY,17,,708,,725,,9,,306,,315,,49810
0511101 AR EBT POINSETT COUNTY,138,,3271,,3409,,49,,1450,,1499,,225936
0511301 AR EBT POLK COUNTY,93,,1803,,1896,,30,,688,,718,,135506
0511501 AR EBT POPE COUNTY,183,,4228,,4411,,62,,1651,,1713,,303229
0511701 AR EBT PRAIRIE COUNTY,59,,762,,821,,20,,339,,359,,56955
0511901 AR EBT PULASKI COUNTY,4184,,23177,,27361,,1302,,9072,,10374,,2045608
0512101 AR EBT RANDOLPH COUNTY,80,,2161,,2241,,27,,911,,938,,146488
0512301 AR EBT SAINT FRANCIS COUNTY,825,,5516,,6341,,256,,2199,,2455,,446420
0512501 AR EBT SALINE COUNTY,176,,2837,,3013,,64,,1122,,1186,,224298
0512701 AR EBT SCOTT COUNTY,28,,1162,,1190,,15,,474,,489,,76505
0512901 AR EBT SEARCY COUNTY,29,,850,,879,,8,,367,,375,,51396
0513101 AR EBT SEBASTIAN COUNTY,560,,7527,,8087,,171,,2980,,3151,,599315
0513301 AR EBT SEVIER COUNTY,22,,1091,,1113,,8,,459,,467,,76523
0513501 AR EBT SHARP COUNTY,97,,1762,,1859,,35,,750,,785,,121485
0513701 AR EBT STONE COUNTY,9,,950,,959,,4,,418,,422,,54610
0513901 AR EBT UNION COUNTY,442,,4479,,4921,,150,,1883,,2033,,340837
0514101 AR EBT VAN BUREN COUNTY,45,,1458,,1503,,15,,591,,606,,101465
0514301 AR EBT WASHINGTON COUNTY,489,,7022,,7511,,192,,2783,,2975,,539433
0514501 AR EBT WHITE COUNTY,93,,4835,,4928,,30,,1940,,1970,,349460
0514701 AR EBT WOODRUFF COUNTY,130,,1727,,1857,,46,,772,,818,,130968
0514901 AR EBT YELL COUNTY,36,,1286,,1322,,11,,530,,541,,79050
0600105 CA FSP ALAMEDA COUNTY DSS,37549,,22536,,60085,,14394,,8771,,23165,,4088783
0600302 CA FSP ALPINE COUNTY DSS,47,,40,,87,,13,,16,,29,,5476
0600501 CA FSP AMADOR COUNTY DSS,398,,500,,898,,143,,218,,361,,62152
0600702 CA FSP BUTTE COUNTY DSS,9901,,7630,,17531,,3184,,3206,,6390,,1230037
0600901 CA FSP CALAVERAS CO DSW,789,,1021,,1810,,276,,444,,720,,127963
0601101 CA FSP COLUSA COUNTY DSW,252,,520,,772,,88,,242,,330,,61154
0601302 CA FSP CONTRA COSTA COUNTY DSS,20716,,4289,,25005,,6996,,2399,,9395,,1651647
0601501 CA FSP DEL NORTE CO DSW,1553,,1482,,3035,,492,,666,,1158,,209730
0601704 CA FSP EL DORADO COUNTY DSS,1647,,1751,,3398,,611,,881,,1492,,247999
0601904 CA FSP FRESNO COUNTY DSW,63879,,16930,,80809,,17827,,6056,,23883,,5939196
0602102 CA FSP GLENN CO WELFARE DEPT,963,,1336,,2299,,282,,447,,729,,143135
0602303 CA FSP HUMBOLDT CO DSW,4964,,4403,,9367,,1675,,2177,,3852,,720642
0602501 CA FSP IMPERIAL CO DSW,6143,,8997,,15140,,1894,,2919,,4813,,1107614
0602701 CA FSP INYO COUNTY WELF DEPT,383,,559,,942,,138,,292,,430,,55695
0602902 CA FSP KERN,27856,,27362,,55218,,8697,,9587,,18284,,4177213
0603101 CA FSP KINGS COUNTY DPW,4443,,6145,,10588,,1393,,2331,,3724,,699477
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,2166,,2189,,4355,,739,,978,,1717,,285630
0603501 CA FSP LASSEN CO DSW,1076,,908,,1984,,363,,387,,750,,140013
0603720 CA FSP LOS ANGELES COUNTY DPSS,427460,,219993,,647453,,153728,,106992,,260720,,50269534
0603902 CA FSP MADERA CO DSW,5170,,6844,,12014,,1596,,2584,,4180,,814971
0604102 CA FSP MARIN COUNTY DSW,1146,,1561,,2707,,466,,1000,,1466,,205852
0604301 CA FSP MARIPOSA CO DSW,320,,478,,798,,109,,202,,311,,53156
0604501 CA FSP MENDOCINO CO WELF DEPT,3017,,3295,,6312,,1077,,1581,,2658,,437934
0604701 CA FSP MERCED CO DPW,14400,,10205,,24605,,4187,,3000,,7187,,1658912
0604901 CA FSP MODOC COUNTY DSS,431,,496,,927,,139,,202,,341,,53643
0605101 CA FSP MONO CO WELFARE DEPT,61,,139,,200,,21,,62,,83,,14624
0605302 CA FSP MONTEREY CO DSW,6607,,8354,,14961,,2268,,3228,,5496,,989688
0605502 CA FSP NAPA CO WELFARE DEPT,580,,1189,,1769,,211,,576,,787,,140863
0605701 CA FSP NEVADA CO DPSS,878,,920,,1798,,325,,484,,809,,130107
0605903 CA FSP ORANGE CO DSW,35148,,30881,,66029,,12078,,11047,,23125,,4119373
0606101 CA FSP PLACER CO WELFARE DEPT,2543,,1425,,3968,,920,,721,,1641,,277792
0606301 CA FSP PLUMAS COUNTY DSS,348,,322,,670,,132,,138,,270,,44311
0606503 CA FSP RIVERSIDE COUNTY DSS,40235,,19933,,60168,,13985,,7246,,21231,,4410499
0606703 CA FSP SACRAMENTO CO DSW,83494,,25703,,109197,,23934,,10967,,34901,,7461232
0606902 CA FSP SAN BENITO COUNTY DSS,790,,961,,1751,,249,,387,,636,,119349
0607105 CA EBT SAN BRNDINO CO DPSS AU,77981,,52174,,130155,,24879,,18453,,43332,,9238839
0607301 CA EBT SAN DIEGO CO DSS,59971,,24820,,84791,,20372,,9768,,30140,,5574833
0607502 CA FSP SAN FRANCISCO COUNTY DSS,13283,,8849,,22132,,4662,,7512,,12174,,1650519
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,24481,,21468,,45949,,7675,,7236,,14911,,3203790
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,3199,,3124,,6323,,1258,,1361,,2619,,424666
0608103 CA FSP SAN MATEO COUNTY DSS,2840,,2002,,4842,,1082,,903,,1985,,342659
0608304 CA FSP SANTA BARBARA CO DSW,7250,,5914,,13164,,2846,,2119,,4965,,878187
0608502 CA FSP SANTA CLARA COUNTY DSS,21457,,14119,,35576,,7525,,5925,,13450,,2469384
0608702 CA FSP SANTA CRUZ CO DSW,3964,,2322,,6286,,1559,,1106,,2665,,438600
0608901 CA FSP SHASTA CO DSW,7506,,6585,,14091,,2640,,2890,,5530,,912412
0609101 CA FSP SIERRA CO HUMAN SVCS,37,,81,,118,,14,,37,,51,,7968
0609301 CA FSP SISKIYOU CO DSW,1843,,1682,,3525,,617,,779,,1396,,239706
0609502 CA FSP SOLANO CO DSW,12060,,2421,,14481,,4032,,1230,,5262,,855580
0609701 CA FSP SONOMA CO DSW,4627,,3198,,7825,,1838,,1659,,3497,,538050
0609902 CA FSP STANISLAUS CO. DSS,21482,,13332,,34814,,6402,,4150,,10552,,2469371
0610101 CA FSP SUTTER CO WELF DEPT,1801,,2811,,4612,,599,,1029,,1628,,309306
0610301 CA FSP TEHAMA CO DSW,2189,,2430,,4619,,760,,1007,,1767,,307537
0610501 CA FSP TRINITY CO DSW,459,,442,,901,,163,,199,,362,,66920
0610704 CA FSP TULARE COUNTY DSS,31619,,12199,,43818,,9600,,4549,,14149,,2844621
0610901 CA FSP TUOLUMNE CO WELF DEPT,1298,,1170,,2468,,469,,507,,976,,164578
0611101 CA FSP VENTURA CO.,10850,,10536,,21386,,3790,,4047,,7837,,1380045
0611301 CA FSP YOLO CO DSW,4544,,2992,,7536,,1514,,1099,,2613,,498222
0611501 CA FSP YUBA CO WELFARE DEPT,3872,,3379,,7251,,1169,,1324,,2493,,494942
0800301 CO EBT ALAMOSA CO DSS,557,,1275,,1832,,270,,532,,802,,116309
0800701 CO EBT ARCHULETA CO DSS,133,,251,,384,,63,,97,,160,,24103
0800901 CO EBT BACA CO DSS,70,,181,,251,,38,,74,,112,,12396
0801101 CO EBT BENT CO DSS,100,,518,,618,,58,,215,,273,,37454
0801301 CO EBT BOULDER CO DSS,2182,,3054,,5236,,1135,,1593,,2728,,338244
0801501 CO EBT CHAFFEE CO DSS,120,,342,,462,,70,,172,,242,,26365
0801701 CO EBT CHEYENNE CO DSS,25,,51,,76,,14,,21,,35,,4620
0802101 CO EBT CONEJOS CO DSS,369,,1050,,1419,,211,,369,,580,,86200
0802301 CO EBT COSTILLA CO DSS,304,,512,,816,,174,,225,,399,,42934
0802501 CO EBT CROWLEY CO DSS,202,,437,,639,,90,,175,,265,,36137
0802701 CO EBT CUSTER CO DSS,28,,128,,156,,13,,58,,71,,11847
0803102 CO EBT DENVER,13330,,33019,,46349,,7638,,14449,,22087,,3274292
0803301 CO EBT DOLORES CO DSS,28,,85,,113,,13,,31,,44,,6921
0803701 CO EBT EAGLE CO DSS,37,,149,,186,,18,,63,,81,,13648
0803901 CO EBT ELBERT CO DSS,44,,195,,239,,21,,75,,96,,16035
0804101 CO EBT EL PASO CO DSS,5223,,13419,,18642,,2476,,5399,,7875,,1358650
0804301 CO EBT FREMONT CO DSS,451,,1387,,1838,,250,,665,,915,,109019
0805501 CO EBT HUERFANO CO DSS,700,,279,,979,,334,,127,,461,,70977
0805901 CO EBT JEFFERSON CO DSS,2054,,5133,,7187,,929,,2422,,3351,,509241
0806101 CO EBT KIOWA CO DSS,12,,47,,59,,8,,17,,25,,2943
0806301 CO EBT KIT CARSON CO DSS,52,,175,,227,,31,,62,,93,,12265
0806501 CO EBT LAKE CO DSS,23,,150,,173,,11,,56,,67,,11588
0806701 CO EBT LA PLATA CO DSS,253,,1161,,1414,,135,,493,,628,,91010
0806901 CO EBT LARIMER CO DSS,1060,,4779,,5839,,656,,1993,,2649,,418579
0807101 CO EBT LAS ANIMAS CO DSS,391,,947,,1338,,226,,451,,677,,76924
0807301 CO EBT LINCOLN CO DSS,36,,155,,191,,21,,61,,82,,9950
0807501 CO EBT LOGAN CO DSS,196,,682,,878,,107,,311,,418,,51878
0808101 CO EBT MOFFAT CO DSS,137,,468,,605,,85,,209,,294,,36714
0808301 CO EBT MONTEZUMA CO DSS,366,,1354,,1720,,157,,505,,662,,113866
0808701 CO EBT MORGAN CO DSS,436,,776,,1212,,118,,312,,430,,72813
0808901 CO EBT OTERO CO DSS,930,,1723,,2653,,439,,711,,1150,,161683
0809301 CO EBT PARK CO DSS,26,,104,,130,,20,,50,,70,,10459
0809501 CO EBT PHILLIPS CO DSS,32,,121,,153,,23,,44,,67,,8305
0809901 CO EBT PROWERS CO DSS,267,,1209,,1476,,147,,457,,604,,89324
0810101 CO EBT PUEBLO CO DSS,4408,,9766,,14174,,2362,,4033,,6395,,1005144
0810501 CO EBT RIO GRANDE CO DSS,519,,1297,,1816,,272,,500,,772,,122128
0810701 CO EBT ROUTT CO DSS,52,,143,,195,,30,,75,,105,,12157
0810901 CO EBT SAGUACHE CO DSS,222,,683,,905,,100,,333,,433,,56437
0811101 CO EBT SAN JUAN CO DSS,12,,22,,34,,6,,11,,17,,2898
0811501 CO EBT SEDGWICK CO DSS,21,,82,,103,,13,,39,,52,,5803
0811701 CO EBT SUMMIT CO DSS,50,,81,,131,,23,,40,,63,,11680
0811901 CO EBT TELLER CO DSS,147,,272,,419,,64,,124,,188,,29675
0812101 CO EBT WASHINGTON CO DSS,44,,87,,131,,16,,39,,55,,5881
0812301 CO EBT WELD CO DSS,921,,4178,,5099,,516,,1548,,2064,,323576
0812501 CO EBT YUMA CO DSS,87,,305,,392,,52,,118,,170,,20860
0812701 CO EBT ADAMS CO DSS,1640,,9073,,10713,,910,,3512,,4422,,758718
0812901 CO EBT ARAPAHO CO. DSS,2396,,7345,,9741,,1306,,3026,,4332,,713087
0900002 CT EBT DEPT. OF SOCIAL SERVICES,92824,,68462,,161286,,47477,,35478,,82955,,10938236
1000112 DE FSP KENT,5532,,,,5532,,2350,,,,2350,,450990
1000235 DE FSP NEW CASTLE,16305,,,,16305,,6678,,,,6678,,1329234
1000316 DE FSP SUSSEX CO.,7279,,,,7279,,3339,,,,3339,,593408
1100161 DC EBT D.C. Treasury,31378,,47042,,78420,,12730,,22558,,35288,,6201680
1200101 FL EBT ALACHUA CO DFS,3177,,11651,,14828,,1725,,4664,,6389,,1085316
1200301 FL EBT BAKER CO SERVICE CENTE,264,,1487,,1751,,142,,585,,727,,123968
1200501 FL EBT BAY CO DFS,1826,,9043,,10869,,1103,,3674,,4777,,768558
1200701 FL EBT BRADFORD CO DFS,437,,1841,,2278,,225,,719,,944,,159674
1200901 FL EBT BREVARD CO DFS,3736,,15220,,18956,,2274,,6334,,8608,,1338500
1201101 FL EBT BROWARD CO SES,14759,,34089,,48848,,9172,,15166,,24338,,3805480
1201301 FL EBT CALHOUN CO DFS,321,,1262,,1583,,195,,512,,707,,105129
1201501 FL EBT CHARLOTTE CO DFS,718,,2742,,3460,,481,,1276,,1757,,244404
1201701 FL EBT CITRUS CO DFS,1073,,5132,,6205,,656,,2119,,2775,,427588
1201901 FL EBT CLAY CO DFS,618,,2619,,3237,,356,,1031,,1387,,234543
1202101 FL EBT COLLIER CO DFS,937,,4775,,5712,,653,,2034,,2687,,431561
1202301 FL EBT COLUMBIA CO DFS,1133,,4119,,5252,,619,,1565,,2184,,360997
1202501 FL EBT DADE CO DFS,98508,,153911,,252419,,66164,,71700,,137864,,19050956
1202701 FL EBT DESOTO CO DFS,304,,1507,,1811,,193,,587,,780,,119100
1202901 FL EBT DIXIE,268,,1320,,1588,,152,,529,,681,,103302
1203101 FL EBT DUVAL CO DFS,6562,,26547,,33109,,3795,,10088,,13883,,2471433
1203301 FL EBT ESCAMBIA CO DFS,5080,,16777,,21857,,2525,,6078,,8603,,1542962
1203501 FL EBT FLAGLER CO DFS,360,,1184,,1544,,199,,482,,681,,109444
1203701 FL EBT FRANKLIN CO DFS,121,,360,,481,,73,,155,,228,,31757
1203901 FL EBT GADSEN CO DFS,1262,,4760,,6022,,679,,1812,,2491,,397329
1204101 FL EBT GILCHRIST,161,,931,,1092,,93,,349,,442,,65945
1204501 FL EBT GULF CO DFS,253,,924,,1177,,157,,411,,568,,83104
1204701 FL EBT HAMILTON CO DFS,321,,1186,,1507,,162,,416,,578,,103332
1204901 FL EBT HARDEE CO DFS,358,,2394,,2752,,228,,861,,1089,,200862
