NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:04 PM,,,,,
Jul 2001,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0401101 AZ EBT GREENLEE,158,,353,,511,,48,,171,,219,,40788
0401301 AZ EBT MARICOPA,44484,,86887,,131371,,14452,,36486,,50938,,10942551
0401501 AZ EBT MOHAVE,3300,,10495,,13795,,1060,,4188,,5248,,1074202
0401701 AZ EBT NAVAJO,7465,,9921,,17386,,1819,,3208,,5027,,1290956
0401901 AZ EBT PIMA,18142,,35488,,53630,,5791,,15771,,21562,,4381052
0402101 AZ EBT PINAL,5369,,9412,,14781,,1515,,3556,,5071,,1172512
0402301 AZ EBT SANTA CRUZ,934,,3167,,4101,,293,,1168,,1461,,292096
0402501 AZ EBT YAVAPAI,1568,,5357,,6925,,531,,2559,,3090,,554081
0402701 AZ EBT YUMA,3424,,13376,,16800,,1069,,4560,,5629,,1276633
0402901 AZ EBT LA PAZ CO DES,504,,1020,,1524,,152,,476,,628,,126345
0500101 AR EBT ARKANSAS COUNTY,99,,2786,,2885,,31,,1201,,1232,,228023
0500301 AR EBT ASHLEY COUNTY,219,,3139,,3358,,80,,1374,,1454,,246153
0500501 AR EBT BAXTER COUNTY,110,,2480,,2590,,36,,1024,,1060,,175440
0500701 AR EBT BENTON COUNTY,192,,5354,,5546,,65,,1973,,2038,,414026
0500901 AR EBT BOONE COUNTY,289,,2731,,3020,,94,,1133,,1227,,211244
0501101 AR EBT BRADLEY COUNTY,128,,1515,,1643,,45,,711,,756,,115685
0501301 AR EBT CALHOUN COUNTY,27,,412,,439,,10,,187,,197,,29423
0501501 AR EBT CARROLL COUNTY,15,,1387,,1402,,5,,579,,584,,91054
0501701 AR EBT CHICOT COUNTY,295,,3167,,3462,,96,,1353,,1449,,246804
0501901 AR EBT CLARK COUNTY,75,,1685,,1760,,24,,769,,793,,127485
0502101 AR EBT CLAY COUNTY,103,,1341,,1444,,35,,577,,612,,92263
0502301 AR EBT CLEBURNE COUNTY,31,,1746,,1777,,12,,715,,727,,120497
0502501 AR EBT CLEVELAND COUNTY,52,,784,,836,,19,,326,,345,,63475
0502701 AR EBT COLUMBIA COUNTY,221,,3974,,4195,,71,,1733,,1804,,313202
0502901 AR EBT CONWAY COUNTY,122,,2322,,2444,,42,,1006,,1048,,175355
0503101 AR EBT CRAIGHEAD COUNTY,89,,6610,,6699,,29,,2590,,2619,,493152
0503301 AR EBT CRAWFORD COUNTY,264,,4228,,4492,,79,,1562,,1641,,318706
0503501 AR EBT CRITTENDEN COUNTY,808,,9204,,10012,,232,,3256,,3488,,760692
0503701 AR EBT CROSS COUNTY,237,,2737,,2974,,82,,1069,,1151,,209243
0503901 AR EBT DALLAS COUNTY,57,,1184,,1241,,17,,502,,519,,81244
0504101 AR EBT DESHA COUNTY,121,,2921,,3042,,40,,1195,,1235,,225146
0504301 AR EBT DREW COUNTY,162,,2451,,2613,,56,,1015,,1071,,200971
0504501 AR EBT FAULKNER COUNTY,201,,4736,,4937,,65,,1854,,1919,,385924
0504701 AR EBT FRANKLIN COUNTY,39,,1678,,1717,,13,,695,,708,,119799
0504901 AR EBT FULTON COUNTY,140,,1451,,1591,,46,,628,,674,,104794
0505101 AR EBT GARLAND COUNTY,455,,6018,,6473,,150,,2622,,2772,,490150
0505301 AR EBT GRANT COUNTY,32,,860,,892,,13,,371,,384,,63950
0505501 AR EBT GREENE COUNTY,256,,3445,,3701,,82,,1446,,1528,,260603
0505701 AR EBT HEMPSTEAD COUNTY,90,,2772,,2862,,31,,1141,,1172,,202998
0505901 AR EBT HOT SPRING COUNTY,66,,2659,,2725,,24,,1106,,1130,,199602
0506101 AR EBT HOWARD COUNTY,22,,1075,,1097,,8,,454,,462,,74433
0506301 AR EBT INDEPENDENCE COUNTY,149,,3236,,3385,,48,,1338,,1386,,230878
0506501 AR EBT IZARD COUNTY,81,,1188,,1269,,31,,507,,538,,86979
0506701 AR EBT JACKSON COUNTY,215,,2398,,2613,,73,,974,,1047,,184132
0506901 AR EBT JEFFERSON COUNTY,1342,,13156,,14498,,420,,5549,,5969,,1156483
0507101 AR EBT JOHNSON COUNTY,103,,2234,,2337,,35,,871,,906,,160440
0507301 AR EBT LAFAYETTE COUNTY,82,,1514,,1596,,32,,645,,677,,113666
0507501 AR EBT LAWRENCE COUNTY,57,,2337,,2394,,19,,993,,1012,,153957
0507701 AR EBT LEE COUNTY,384,,2697,,3081,,120,,1200,,1320,,212623
0507901 AR EBT LINCOLN COUNTY,176,,1650,,1826,,54,,630,,684,,128191
0508101 AR EBT LITTLE RIVER COUNTY,54,,1284,,1338,,25,,565,,590,,89192
0508301 AR EBT LOGAN COUNTY,143,,2271,,2414,,54,,927,,981,,175639
0508501 AR EBT LONOKE COUNTY,180,,2792,,2972,,59,,1104,,1163,,204794
0508701 AR EBT MADISON COUNTY,19,,1147,,1166,,8,,440,,448,,78353
0508901 AR EBT MARION COUNTY,101,,1596,,1697,,33,,626,,659,,120869
0509101 AR EBT MILLER COUNTY,420,,4766,,5186,,139,,1949,,2088,,400814
0509301 AR EBT MISSISSIPPI COUNTY,739,,8613,,9352,,232,,3173,,3405,,661224
0509501 AR EBT MONROE COUNTY,95,,1882,,1977,,34,,769,,803,,130800
0509701 AR EBT MONTGOMERY COUNTY,23,,668,,691,,8,,280,,288,,50535
0509901 AR EBT NEVADA COUNTY,32,,1034,,1066,,11,,455,,466,,70712
0510101 AR EBT NEWTON COUNTY,12,,1272,,1284,,5,,516,,521,,83444
0510301 AR EBT OUACHITA COUNTY,238,,3890,,4128,,81,,1725,,1806,,290905
0510501 AR EBT PERRY COUNTY,31,,679,,710,,13,,297,,310,,50834
0510701 AR EBT PHILLIPS COUNTY,1093,,7126,,8219,,328,,2728,,3056,,594189
0510901 AR EBT PIKE COUNTY,16,,799,,815,,7,,336,,343,,59433
0511101 AR EBT POINSETT COUNTY,139,,3853,,3992,,44,,1661,,1705,,286415
0511301 AR EBT POLK COUNTY,27,,1930,,1957,,7,,719,,726,,140291
0511501 AR EBT POPE COUNTY,193,,4214,,4407,,69,,1637,,1706,,309367
0511701 AR EBT PRAIRIE COUNTY,37,,833,,870,,12,,353,,365,,61876
0511901 AR EBT PULASKI COUNTY,3986,,25717,,29703,,1226,,10110,,11336,,2365772
0512101 AR EBT RANDOLPH COUNTY,100,,2340,,2440,,31,,1001,,1032,,169491
0512301 AR EBT SAINT FRANCIS COUNTY,818,,5828,,6646,,254,,2380,,2634,,497369
0512501 AR EBT SALINE COUNTY,169,,3503,,3672,,61,,1349,,1410,,290486
0512701 AR EBT SCOTT COUNTY,19,,1248,,1267,,9,,504,,513,,87055
0512901 AR EBT SEARCY COUNTY,22,,930,,952,,7,,399,,406,,57146
0513101 AR EBT SEBASTIAN COUNTY,493,,8431,,8924,,154,,3341,,3495,,681293
0513301 AR EBT SEVIER COUNTY,10,,1156,,1166,,5,,476,,481,,85288
0513501 AR EBT SHARP COUNTY,190,,1770,,1960,,60,,749,,809,,130152
0513701 AR EBT STONE COUNTY,15,,1033,,1048,,6,,436,,442,,66350
0513901 AR EBT UNION COUNTY,532,,4751,,5283,,169,,2010,,2179,,389380
0514101 AR EBT VAN BUREN COUNTY,18,,1548,,1566,,7,,644,,651,,108779
0514301 AR EBT WASHINGTON COUNTY,577,,7503,,8080,,212,,2995,,3207,,608599
0514501 AR EBT WHITE COUNTY,92,,5274,,5366,,30,,2082,,2112,,401776
0514701 AR EBT WOODRUFF COUNTY,83,,1725,,1808,,28,,782,,810,,128473
0514901 AR EBT YELL COUNTY,38,,1385,,1423,,13,,576,,589,,91668
0600105 CA FSP ALAMEDA COUNTY DSS,34292,,20335,,54627,,13137,,7913,,21050,,3569586
0600302 CA FSP ALPINE COUNTY DSS,22,,36,,58,,6,,16,,22,,4477
0600501 CA FSP AMADOR COUNTY DSS,337,,458,,795,,128,,215,,343,,58017
0600702 CA FSP BUTTE COUNTY DSS,8610,,7524,,16134,,2792,,3109,,5901,,1184778
0600901 CA FSP CALAVERAS CO DSW,563,,891,,1454,,213,,422,,635,,110602
0601101 CA FSP COLUSA COUNTY DSW,302,,670,,972,,110,,258,,368,,66785
0601302 CA FSP CONTRA COSTA COUNTY DSS,16384,,4158,,20542,,5742,,2268,,8010,,1440883
0601501 CA FSP DEL NORTE CO DSW,1418,,1622,,3040,,458,,753,,1211,,221613
0601704 CA FSP EL DORADO COUNTY DSS,1477,,1676,,3153,,537,,870,,1407,,241023
0601904 CA FSP FRESNO COUNTY DSW,61221,,17359,,78580,,17543,,6122,,23665,,6431545
0602102 CA FSP GLENN CO WELFARE DEPT,740,,1292,,2032,,229,,453,,682,,129091
0602303 CA FSP HUMBOLDT CO DSW,4262,,4837,,9099,,1516,,2374,,3890,,746118
0602501 CA FSP IMPERIAL CO DSW,6140,,9740,,15880,,1901,,3201,,5102,,1088253
0602701 CA FSP INYO COUNTY WELF DEPT,302,,401,,703,,104,,236,,340,,52983
0602902 CA FSP KERN,24928,,28064,,52992,,7914,,9856,,17770,,4294082
0603101 CA FSP KINGS COUNTY DPW,4035,,6358,,10393,,1277,,2342,,3619,,718933
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,2892,,3038,,5930,,1042,,1333,,2375,,407935
0603501 CA FSP LASSEN CO DSW,817,,937,,1754,,282,,401,,683,,135158
0603720 CA FSP LOS ANGELES COUNTY DPSS,326901,,317578,,644479,,126117,,138991,,265108,,54684472
0603902 CA FSP MADERA CO DSW,4735,,7121,,11856,,1481,,2675,,4156,,853544
0604102 CA FSP MARIN COUNTY DSW,766,,1320,,2086,,342,,897,,1239,,205926
0604301 CA FSP MARIPOSA CO DSW,281,,422,,703,,100,,190,,290,,51211
0604501 CA FSP MENDOCINO CO WELF DEPT,2400,,3325,,5725,,872,,1533,,2405,,415466
0604701 CA FSP MERCED CO DPW,12949,,10329,,23278,,4027,,3343,,7370,,1660192
0604901 CA FSP MODOC COUNTY DSS,306,,432,,738,,103,,183,,286,,49031
0605101 CA FSP MONO CO WELFARE DEPT,60,,135,,195,,24,,59,,83,,15827
0605302 CA FSP MONTEREY CO DSW,5435,,6833,,12268,,2082,,3065,,5147,,934571
0605502 CA FSP NAPA CO WELFARE DEPT,478,,1023,,1501,,174,,479,,653,,127626
0605701 CA FSP NEVADA CO DPSS,663,,872,,1535,,262,,443,,705,,116828
0605903 CA FSP ORANGE CO DSW,32923,,28763,,61686,,11442,,10627,,22069,,4021342
0606101 CA FSP PLACER CO WELFARE DEPT,2265,,1419,,3684,,853,,721,,1574,,284588
0606301 CA FSP PLUMAS COUNTY DSS,263,,295,,558,,102,,133,,235,,37864
0606503 CA FSP RIVERSIDE COUNTY DSS,36883,,17101,,53984,,13029,,6467,,19496,,4209974
0606703 CA FSP SACRAMENTO CO DSW,77224,,25595,,102819,,21849,,10829,,32678,,7188148
0606902 CA FSP SAN BENITO COUNTY DSS,661,,973,,1634,,234,,389,,623,,117753
0607105 CA EBT SAN BRNDINO CO DPSS AU,76456,,46902,,123358,,24641,,16972,,41613,,9166021
0607301 CA EBT SAN DIEGO CO DSS,50201,,28205,,78406,,17133,,10914,,28047,,5418298
0607502 CA FSP SAN FRANCISCO COUNTY DSS,11354,,9471,,20825,,4072,,8013,,12085,,1638193
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,22181,,20255,,42436,,7190,,7067,,14257,,3082499
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,2806,,2919,,5725,,1140,,1266,,2406,,403950
0608103 CA FSP SAN MATEO COUNTY DSS,2134,,2099,,4233,,855,,1000,,1855,,324291
0608304 CA FSP SANTA BARBARA CO DSW,6941,,5686,,12627,,2797,,2144,,4941,,887753
0608502 CA FSP SANTA CLARA COUNTY DSS,18368,,12768,,31136,,6309,,5442,,11751,,2211457
0608702 CA FSP SANTA CRUZ CO DSW,3342,,2538,,5880,,1375,,1203,,2578,,442559
0608901 CA FSP SHASTA CO DSW,5965,,5189,,11154,,2122,,2294,,4416,,863281
0609101 CA FSP SIERRA CO HUMAN SVCS,45,,36,,81,,15,,21,,36,,5437
0609301 CA FSP SISKIYOU CO DSW,1443,,1455,,2898,,510,,684,,1194,,210182
0609502 CA FSP SOLANO CO DSW,9519,,2615,,12134,,3200,,1362,,4562,,765987
0609701 CA FSP SONOMA CO DSW,3707,,3278,,6985,,1528,,1718,,3246,,512845
0609902 CA FSP STANISLAUS CO. DSS,19704,,12317,,32021,,5994,,3954,,9948,,2163134
0610101 CA FSP SUTTER CO WELF DEPT,1511,,2481,,3992,,516,,914,,1430,,288710
0610301 CA FSP TEHAMA CO DSW,1956,,2529,,4485,,757,,1101,,1858,,320499
0610501 CA FSP TRINITY CO DSW,333,,398,,731,,123,,187,,310,,57648
0610704 CA FSP TULARE COUNTY DSS,30205,,13644,,43849,,9266,,5020,,14286,,2981605
0610901 CA FSP TUOLUMNE CO WELF DEPT,1146,,1001,,2147,,418,,454,,872,,148608
0611101 CA FSP VENTURA CO.,9452,,9941,,19393,,3427,,3894,,7321,,1306172
0611301 CA FSP YOLO CO DSW,4108,,3014,,7122,,1361,,1132,,2493,,493238
0611501 CA FSP YUBA CO WELFARE DEPT,3802,,3603,,7405,,1217,,1281,,2498,,547488
0800301 CO EBT ALAMOSA CO DSS,660,,1342,,2002,,290,,556,,846,,126116
0800701 CO EBT ARCHULETA CO DSS,83,,234,,317,,43,,90,,133,,18862
0800901 CO EBT BACA CO DSS,55,,216,,271,,32,,80,,112,,14237
0801101 CO EBT BENT CO DSS,98,,576,,674,,60,,243,,303,,44586
0801301 CO EBT BOULDER CO DSS,1927,,3276,,5203,,1058,,1685,,2743,,353970
0801501 CO EBT CHAFFEE CO DSS,96,,427,,523,,67,,196,,263,,32859
0801701 CO EBT CHEYENNE CO DSS,20,,37,,57,,13,,19,,32,,3727
0802101 CO EBT CONEJOS CO DSS,267,,996,,1263,,175,,349,,524,,74054
0802301 CO EBT COSTILLA CO DSS,237,,497,,734,,153,,237,,390,,41034
0802501 CO EBT CROWLEY CO DSS,159,,417,,576,,84,,164,,248,,32480
0802701 CO EBT CUSTER CO DSS,15,,103,,118,,8,,50,,58,,8411
0803102 CO EBT DENVER,13340,,35193,,48533,,7564,,15546,,23110,,3539398
0803301 CO EBT DOLORES CO DSS,31,,80,,111,,15,,35,,50,,7557
0803701 CO EBT EAGLE CO DSS,19,,193,,212,,13,,79,,92,,16309
0803901 CO EBT ELBERT CO DSS,54,,202,,256,,26,,74,,100,,19533
0804101 CO EBT EL PASO CO DSS,4631,,14477,,19108,,2242,,5824,,8066,,1449410
0804301 CO EBT FREMONT CO DSS,443,,1464,,1907,,242,,694,,936,,119928
0805501 CO EBT HUERFANO CO DSS,253,,505,,758,,144,,216,,360,,44623
0805901 CO EBT JEFFERSON CO DSS,2109,,5555,,7664,,874,,2582,,3456,,586543
0806101 CO EBT KIOWA CO DSS,5,,50,,55,,5,,18,,23,,2588
0806301 CO EBT KIT CARSON CO DSS,36,,237,,273,,27,,80,,107,,16934
0806501 CO EBT LAKE CO DSS,23,,221,,244,,11,,87,,98,,19189
0806701 CO EBT LA PLATA CO DSS,207,,1225,,1432,,120,,510,,630,,102202
0806901 CO EBT LARIMER CO DSS,1207,,4816,,6023,,596,,2000,,2596,,441246
0807101 CO EBT LAS ANIMAS CO DSS,402,,963,,1365,,217,,460,,677,,84437
0807301 CO EBT LINCOLN CO DSS,94,,180,,274,,42,,67,,109,,17718
0807501 CO EBT LOGAN CO DSS,207,,804,,1011,,104,,358,,462,,63696
0808101 CO EBT MOFFAT CO DSS,83,,466,,549,,65,,215,,280,,35854
0808301 CO EBT MONTEZUMA CO DSS,412,,1360,,1772,,169,,512,,681,,117270
0808701 CO EBT MORGAN CO DSS,235,,865,,1100,,169,,340,,509,,79320
0808901 CO EBT OTERO CO DSS,777,,1763,,2540,,378,,732,,1110,,161457
0809301 CO EBT PARK CO DSS,36,,151,,187,,26,,64,,90,,15286
0809501 CO EBT PHILLIPS CO DSS,20,,107,,127,,16,,40,,56,,7389
0809901 CO EBT PROWERS CO DSS,250,,1374,,1624,,133,,533,,666,,97705
0810101 CO EBT PUEBLO CO DSS,4527,,9962,,14489,,2507,,4002,,6509,,1064598
0810501 CO EBT RIO GRANDE CO DSS,615,,1320,,1935,,306,,535,,841,,143062
0810701 CO EBT ROUTT CO DSS,18,,190,,208,,14,,99,,113,,12361
0810901 CO EBT SAGUACHE CO DSS,228,,769,,997,,108,,382,,490,,89360
0811101 CO EBT SAN JUAN CO DSS,3,,24,,27,,2,,13,,15,,2108
0811501 CO EBT SEDGWICK CO DSS,17,,83,,100,,12,,39,,51,,5301
0811701 CO EBT SUMMIT CO DSS,38,,122,,160,,17,,53,,70,,13992
0811901 CO EBT TELLER CO DSS,273,,204,,477,,121,,92,,213,,37121
0812101 CO EBT WASHINGTON CO DSS,17,,78,,95,,9,,34,,43,,5487
0812301 CO EBT WELD CO DSS,830,,4424,,5254,,468,,1624,,2092,,361421
0812501 CO EBT YUMA CO DSS,74,,296,,370,,45,,124,,169,,21960
0812701 CO EBT ADAMS CO DSS,1454,,10049,,11503,,816,,3892,,4708,,862817
0812901 CO EBT ARAPAHO CO. DSS,2437,,8003,,10440,,1329,,3351,,4680,,802494
0900002 CT EBT DEPT. OF SOCIAL SERVICES,89116,,67989,,157105,,46131,,35837,,81968,,11158864
1000112 DE FSP KENT,6716,,,,6716,,2878,,,,2878,,563059
1000235 DE FSP NEW CASTLE,17589,,,,17589,,7264,,,,7264,,1474677
1000316 DE FSP SUSSEX CO.,7675,,,,7675,,3563,,,,3563,,643495
1100161 DC EBT D.C. Treasury,28710,,42413,,71123,,11702,,20609,,32311,,5566937
1200101 FL EBT ALACHUA CO DFS,3359,,12304,,15663,,1745,,5144,,6889,,1137418
1200301 FL EBT BAKER CO SERVICE CENTE,252,,1452,,1704,,142,,583,,725,,119712
1200501 FL EBT BAY CO DFS,1875,,9926,,11801,,1119,,4144,,5263,,805172
1200701 FL EBT BRADFORD CO DFS,484,,2099,,2583,,253,,830,,1083,,182457
1200901 FL EBT BREVARD CO DFS,3835,,15444,,19279,,2293,,6664,,8957,,1333248
1201101 FL EBT BROWARD CO SES,15915,,39457,,55372,,9734,,17890,,27624,,4070612
1201301 FL EBT CALHOUN CO DFS,282,,1144,,1426,,180,,505,,685,,96405
1201501 FL EBT CHARLOTTE CO DFS,892,,3127,,4019,,551,,1401,,1952,,280124
1201701 FL EBT CITRUS CO DFS,1117,,5125,,6242,,670,,2118,,2788,,415957
1201901 FL EBT CLAY CO DFS,618,,2844,,3462,,372,,1156,,1528,,236640
1202101 FL EBT COLLIER CO DFS,825,,4947,,5772,,617,,2166,,2783,,424289
1202301 FL EBT COLUMBIA CO DFS,1311,,5194,,6505,,687,,1938,,2625,,444420
1202501 FL EBT DADE CO DFS,90016,,158747,,248763,,63899,,75208,,139107,,18609312
1202701 FL EBT DESOTO CO DFS,394,,1698,,2092,,228,,657,,885,,133657
1202901 FL EBT DIXIE,244,,1398,,1642,,154,,542,,696,,107702
1203101 FL EBT DUVAL CO DFS,7060,,30045,,37105,,3946,,11851,,15797,,2680405
1203301 FL EBT ESCAMBIA CO DFS,5040,,17974,,23014,,2551,,6673,,9224,,1581127
1203501 FL EBT FLAGLER CO DFS,324,,1228,,1552,,195,,539,,734,,108234
1203701 FL EBT FRANKLIN CO DFS,109,,414,,523,,69,,171,,240,,36100
1203901 FL EBT GADSEN CO DFS,1329,,4721,,6050,,679,,1858,,2537,,388098
1204101 FL EBT GILCHRIST,202,,915,,1117,,113,,346,,459,,72645
1204501 FL EBT GULF CO DFS,263,,995,,1258,,165,,440,,605,,86811
1204701 FL EBT HAMILTON CO DFS,244,,1146,,1390,,139,,432,,571,,97872
1204901 FL EBT HARDEE CO DFS,412,,2349,,2761,,249,,862,,1111,,191494
