NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:03 PM,,,,,
Jan 2001,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0211005 AK EBT ALASKA,13807,,25140,,38947,,5094,,8441,,13535,,4206294
0211005 AK FSP ALASKA,20,,,,20,,5,,,,5,,1344
0400101 AZ EBT APACHE,8122,,10735,,18857,,1932,,3268,,5200,,1425624
0400301 AZ EBT COCHISE,3167,,6984,,10151,,1039,,3041,,4080,,794589
0400501 AZ EBT COCONINO,3267,,5500,,8767,,856,,1827,,2683,,675003
0400701 AZ EBT GILA,2453,,3493,,5946,,664,,1497,,2161,,478441
0400901 AZ EBT GRAHAM,1114,,2511,,3625,,330,,975,,1305,,272494
0401101 AZ EBT GREENLEE,92,,294,,386,,26,,142,,168,,29975
0401301 AZ EBT MARICOPA,39051,,71618,,110669,,12728,,30114,,42842,,9128476
0401501 AZ EBT MOHAVE,3000,,9914,,12914,,955,,3895,,4850,,1006414
0401701 AZ EBT NAVAJO,7197,,9157,,16354,,1782,,2966,,4748,,1215865
0401901 AZ EBT PIMA,16617,,31004,,47621,,5341,,13822,,19163,,3865687
0402101 AZ EBT PINAL,4867,,8255,,13122,,1350,,3146,,4496,,1033000
0402301 AZ EBT SANTA CRUZ,856,,2680,,3536,,264,,1012,,1276,,247401
0402501 AZ EBT YAVAPAI,1335,,4546,,5881,,459,,2183,,2642,,470567
0402701 AZ EBT YUMA,2854,,10325,,13179,,899,,3639,,4538,,955246
0402901 AZ EBT LA PAZ CO DES,422,,964,,1386,,128,,489,,617,,113254
0500101 AR EBT ARKANSAS COUNTY,126,,2729,,2855,,45,,1120,,1165,,212899
0500301 AR EBT ASHLEY COUNTY,253,,3076,,3329,,89,,1311,,1400,,236975
0500501 AR EBT BAXTER COUNTY,103,,2533,,2636,,35,,990,,1025,,172299
0500701 AR EBT BENTON COUNTY,229,,5378,,5607,,74,,1931,,2005,,386471
0500901 AR EBT BOONE COUNTY,206,,2891,,3097,,69,,1152,,1221,,210343
0501101 AR EBT BRADLEY COUNTY,124,,1460,,1584,,45,,682,,727,,108214
0501301 AR EBT CALHOUN COUNTY,29,,429,,458,,10,,191,,201,,30297
0501501 AR EBT CARROLL COUNTY,17,,1516,,1533,,7,,604,,611,,100486
0501701 AR EBT CHICOT COUNTY,357,,3224,,3581,,116,,1365,,1481,,241837
0501901 AR EBT CLARK COUNTY,65,,1612,,1677,,20,,743,,763,,139017
0502101 AR EBT CLAY COUNTY,40,,1447,,1487,,13,,610,,623,,90237
0502301 AR EBT CLEBURNE COUNTY,64,,1691,,1755,,25,,697,,722,,117406
0502501 AR EBT CLEVELAND COUNTY,51,,779,,830,,20,,314,,334,,58884
0502701 AR EBT COLUMBIA COUNTY,257,,4048,,4305,,82,,1744,,1826,,340239
0502901 AR EBT CONWAY COUNTY,164,,2289,,2453,,58,,986,,1044,,183294
0503101 AR EBT CRAIGHEAD COUNTY,83,,6540,,6623,,29,,2531,,2560,,464962
0503301 AR EBT CRAWFORD COUNTY,347,,4184,,4531,,110,,1473,,1583,,303459
0503501 AR EBT CRITTENDEN COUNTY,827,,8953,,9780,,225,,3117,,3342,,744072
0503701 AR EBT CROSS COUNTY,255,,2856,,3111,,93,,1089,,1182,,216166
0503901 AR EBT DALLAS COUNTY,30,,1174,,1204,,11,,504,,515,,86342
0504101 AR EBT DESHA COUNTY,153,,3032,,3185,,52,,1219,,1271,,229049
0504301 AR EBT DREW COUNTY,117,,2441,,2558,,40,,1001,,1041,,195286
0504501 AR EBT FAULKNER COUNTY,217,,4303,,4520,,72,,1627,,1699,,342239
0504701 AR EBT FRANKLIN COUNTY,40,,1820,,1860,,14,,712,,726,,118799
0504901 AR EBT FULTON COUNTY,119,,1483,,1602,,37,,636,,673,,104116
0505101 AR EBT GARLAND COUNTY,540,,6276,,6816,,173,,2639,,2812,,533212
0505301 AR EBT GRANT COUNTY,40,,954,,994,,14,,377,,391,,67103
0505501 AR EBT GREENE COUNTY,228,,3350,,3578,,75,,1384,,1459,,247506
0505701 AR EBT HEMPSTEAD COUNTY,118,,2615,,2733,,43,,1078,,1121,,257565
0505901 AR EBT HOT SPRING COUNTY,60,,2852,,2912,,22,,1151,,1173,,215316
0506101 AR EBT HOWARD COUNTY,26,,1181,,1207,,8,,474,,482,,93417
0506301 AR EBT INDEPENDENCE COUNTY,187,,3251,,3438,,62,,1288,,1350,,221239
0506501 AR EBT IZARD COUNTY,78,,1194,,1272,,28,,493,,521,,82110
0506701 AR EBT JACKSON COUNTY,272,,2295,,2567,,86,,933,,1019,,168115
0506901 AR EBT JEFFERSON COUNTY,1500,,13011,,14511,,458,,5339,,5797,,1315604
0507101 AR EBT JOHNSON COUNTY,106,,2119,,2225,,35,,802,,837,,142738
0507301 AR EBT LAFAYETTE COUNTY,67,,1537,,1604,,26,,644,,670,,128141
0507501 AR EBT LAWRENCE COUNTY,47,,2302,,2349,,17,,973,,990,,146853
0507701 AR EBT LEE COUNTY,365,,2796,,3161,,115,,1212,,1327,,218882
0507901 AR EBT LINCOLN COUNTY,150,,1572,,1722,,46,,622,,668,,122013
0508101 AR EBT LITTLE RIVER COUNTY,75,,1274,,1349,,31,,526,,557,,97659
0508301 AR EBT LOGAN COUNTY,165,,2201,,2366,,52,,893,,945,,166928
0508501 AR EBT LONOKE COUNTY,161,,2754,,2915,,51,,1045,,1096,,200773
0508701 AR EBT MADISON COUNTY,12,,1208,,1220,,5,,449,,454,,73044
0508901 AR EBT MARION COUNTY,48,,1581,,1629,,18,,621,,639,,111819
0509101 AR EBT MILLER COUNTY,533,,4766,,5299,,165,,1874,,2039,,496689
0509301 AR EBT MISSISSIPPI COUNTY,813,,8061,,8874,,245,,2946,,3191,,604381
0509501 AR EBT MONROE COUNTY,101,,2020,,2121,,30,,816,,846,,142088
0509701 AR EBT MONTGOMERY COUNTY,27,,714,,741,,9,,290,,299,,54372
0509901 AR EBT NEVADA COUNTY,30,,1069,,1099,,9,,474,,483,,79927
0510101 AR EBT NEWTON COUNTY,17,,1245,,1262,,7,,500,,507,,81872
0510301 AR EBT OUACHITA COUNTY,295,,3760,,4055,,95,,1676,,1771,,286274
0510501 AR EBT PERRY COUNTY,36,,729,,765,,13,,285,,298,,51215
0510701 AR EBT PHILLIPS COUNTY,1233,,6930,,8163,,356,,2656,,3012,,570959
0510901 AR EBT PIKE COUNTY,14,,783,,797,,7,,322,,329,,67005
0511101 AR EBT POINSETT COUNTY,145,,3835,,3980,,50,,1602,,1652,,276484
0511301 AR EBT POLK COUNTY,52,,1978,,2030,,16,,719,,735,,147095
0511501 AR EBT POPE COUNTY,142,,4286,,4428,,52,,1628,,1680,,292587
0511701 AR EBT PRAIRIE COUNTY,46,,857,,903,,16,,357,,373,,60753
0511901 AR EBT PULASKI COUNTY,3385,,25270,,28655,,1015,,9595,,10610,,2330128
0512101 AR EBT RANDOLPH COUNTY,78,,2264,,2342,,26,,936,,962,,150781
0512301 AR EBT SAINT FRANCIS COUNTY,819,,5877,,6696,,258,,2358,,2616,,486306
0512501 AR EBT SALINE COUNTY,206,,3257,,3463,,71,,1238,,1309,,263819
0512701 AR EBT SCOTT COUNTY,29,,1247,,1276,,13,,499,,512,,91446
0512901 AR EBT SEARCY COUNTY,29,,978,,1007,,8,,404,,412,,60069
0513101 AR EBT SEBASTIAN COUNTY,447,,8326,,8773,,143,,3189,,3332,,680835
0513301 AR EBT SEVIER COUNTY,14,,1071,,1085,,6,,457,,463,,95082
0513501 AR EBT SHARP COUNTY,186,,1816,,2002,,59,,746,,805,,127237
0513701 AR EBT STONE COUNTY,6,,1021,,1027,,3,,426,,429,,58307
0513901 AR EBT UNION COUNTY,576,,4853,,5429,,184,,1979,,2163,,389062
0514101 AR EBT VAN BUREN COUNTY,40,,1607,,1647,,14,,653,,667,,113675
0514301 AR EBT WASHINGTON COUNTY,595,,7634,,8229,,227,,2884,,3111,,586590
0514501 AR EBT WHITE COUNTY,93,,5290,,5383,,32,,2045,,2077,,384373
0514701 AR EBT WOODRUFF COUNTY,81,,1902,,1983,,28,,821,,849,,138584
0514901 AR EBT YELL COUNTY,57,,1514,,1571,,19,,588,,607,,94150
0600105 CA FSP ALAMEDA COUNTY DSS,33803,,20553,,54356,,12934,,8004,,20938,,3672067
0600302 CA FSP ALPINE COUNTY DSS,44,,26,,70,,12,,12,,24,,5175
0600501 CA FSP AMADOR COUNTY DSS,408,,377,,785,,145,,177,,322,,55267
0600702 CA FSP BUTTE COUNTY DSS,9599,,7056,,16655,,3077,,2984,,6061,,1180306
0600901 CA FSP CALAVERAS CO DSW,655,,891,,1546,,234,,400,,634,,115940
0601101 CA FSP COLUSA COUNTY DSW,242,,745,,987,,86,,284,,370,,75967
0601302 CA FSP CONTRA COSTA COUNTY DSS,17983,,4080,,22063,,6184,,2237,,8421,,1499881
0601501 CA FSP DEL NORTE CO DSW,1487,,1658,,3145,,473,,757,,1230,,229596
0601704 CA FSP EL DORADO COUNTY DSS,1531,,1714,,3245,,571,,853,,1424,,243558
0601904 CA FSP FRESNO COUNTY DSW,60804,,15577,,76381,,17460,,5598,,23058,,5239347
0602102 CA FSP GLENN CO WELFARE DEPT,1020,,1195,,2215,,304,,423,,727,,142534
0602303 CA FSP HUMBOLDT CO DSW,4836,,4228,,9064,,1683,,2146,,3829,,712187
0602501 CA FSP IMPERIAL CO DSW,6375,,10035,,16410,,1982,,3311,,5293,,1134744
0602701 CA FSP INYO COUNTY WELF DEPT,402,,554,,956,,137,,298,,435,,62126
0602902 CA FSP KERN,25055,,24751,,49806,,7858,,8755,,16613,,4219978
0603101 CA FSP KINGS COUNTY DPW,4153,,5751,,9904,,1318,,2153,,3471,,686941
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,3212,,3156,,6368,,1102,,1358,,2460,,420451
0603501 CA FSP LASSEN CO DSW,918,,856,,1774,,320,,366,,686,,133361
0603720 CA FSP LOS ANGELES COUNTY DPSS,397298,,241282,,638580,,144773,,115824,,260597,,50267353
0603902 CA FSP MADERA CO DSW,5306,,6668,,11974,,1652,,2564,,4216,,868878
0604102 CA FSP MARIN COUNTY DSW,971,,1365,,2336,,403,,930,,1333,,211629
0604301 CA FSP MARIPOSA CO DSW,301,,441,,742,,101,,209,,310,,54172
0604501 CA FSP MENDOCINO CO WELF DEPT,2598,,3223,,5821,,936,,1550,,2486,,421166
0604701 CA FSP MERCED CO DPW,14204,,9592,,23796,,4135,,2858,,6993,,1651413
0604901 CA FSP MODOC COUNTY DSS,414,,430,,844,,120,,178,,298,,53483
0605101 CA FSP MONO CO WELFARE DEPT,64,,144,,208,,22,,77,,99,,18159
0605302 CA FSP MONTEREY CO DSW,6551,,8184,,14735,,2371,,3364,,5735,,1147593
0605502 CA FSP NAPA CO WELFARE DEPT,480,,1141,,1621,,185,,490,,675,,130962
0605701 CA FSP NEVADA CO DPSS,730,,847,,1577,,285,,447,,732,,113558
0605903 CA FSP ORANGE CO DSW,34837,,26538,,61375,,11956,,9798,,21754,,3904126
0606101 CA FSP PLACER CO WELFARE DEPT,2287,,1355,,3642,,843,,690,,1533,,282363
0606301 CA FSP PLUMAS COUNTY DSS,300,,368,,668,,113,,166,,279,,44362
0606503 CA FSP RIVERSIDE COUNTY DSS,38815,,19187,,58002,,13643,,6898,,20541,,4338088
0606703 CA FSP SACRAMENTO CO DSW,81567,,24659,,106226,,22971,,10536,,33507,,7288394
0606902 CA FSP SAN BENITO COUNTY DSS,685,,919,,1604,,222,,375,,597,,115101
0607105 CA EBT SAN BRNDINO CO DPSS AU,77686,,48632,,126318,,24951,,17655,,42606,,9138763
0607301 CA EBT SAN DIEGO CO DSS,55140,,23477,,78617,,18937,,9270,,28207,,5292315
0607502 CA FSP SAN FRANCISCO COUNTY DSS,12037,,8933,,20970,,4296,,7646,,11942,,1612265
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,24001,,19227,,43228,,7556,,6693,,14249,,3116963
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,3088,,2881,,5969,,1237,,1279,,2516,,414245
0608103 CA FSP SAN MATEO COUNTY DSS,2397,,1924,,4321,,925,,894,,1819,,306677
0608304 CA FSP SANTA BARBARA CO DSW,7096,,6482,,13578,,2825,,2408,,5233,,977089
0608502 CA FSP SANTA CLARA COUNTY DSS,18545,,11460,,30005,,6514,,4987,,11501,,2086716
0608702 CA FSP SANTA CRUZ CO DSW,3527,,2686,,6213,,1431,,1228,,2659,,476179
0608901 CA FSP SHASTA CO DSW,7170,,6334,,13504,,2537,,2800,,5337,,892537
0609101 CA FSP SIERRA CO HUMAN SVCS,34,,71,,105,,16,,27,,43,,7348
0609301 CA FSP SISKIYOU CO DSW,1607,,1506,,3113,,559,,704,,1263,,220842
0609502 CA FSP SOLANO CO DSW,10340,,2426,,12766,,3478,,1324,,4802,,781500
0609701 CA FSP SONOMA CO DSW,4295,,3027,,7322,,1712,,1554,,3266,,520487
0609902 CA FSP STANISLAUS CO. DSS,20788,,12296,,33084,,6252,,3932,,10184,,2372276
0610101 CA FSP SUTTER CO WELF DEPT,1733,,2629,,4362,,573,,965,,1538,,311514
0610301 CA FSP TEHAMA CO DSW,2181,,2375,,4556,,822,,1104,,1926,,316674
0610501 CA FSP TRINITY CO DSW,431,,432,,863,,155,,198,,353,,67740
0610704 CA FSP TULARE COUNTY DSS,30854,,13340,,44194,,9431,,4929,,14360,,3115533
0610901 CA FSP TUOLUMNE CO WELF DEPT,1238,,1082,,2320,,444,,490,,934,,167526
0611101 CA FSP VENTURA CO.,10218,,10603,,20821,,3645,,4078,,7723,,1386249
0611301 CA FSP YOLO CO DSW,4288,,3158,,7446,,1405,,1171,,2576,,505350
0611501 CA FSP YUBA CO WELFARE DEPT,4195,,3225,,7420,,1205,,1298,,2503,,521431
0800301 CO EBT ALAMOSA CO DSS,597,,1381,,1978,,289,,596,,885,,138605
0800701 CO EBT ARCHULETA CO DSS,119,,313,,432,,54,,124,,178,,31320
0800901 CO EBT BACA CO DSS,63,,189,,252,,36,,75,,111,,13950
0801101 CO EBT BENT CO DSS,119,,529,,648,,66,,230,,296,,44399
0801301 CO EBT BOULDER CO DSS,1964,,3043,,5007,,1038,,1598,,2636,,333137
0801501 CO EBT CHAFFEE CO DSS,94,,466,,560,,63,,214,,277,,32993
0801701 CO EBT CHEYENNE CO DSS,26,,41,,67,,15,,18,,33,,3261
0802101 CO EBT CONEJOS CO DSS,332,,1043,,1375,,196,,381,,577,,101818
0802301 CO EBT COSTILLA CO DSS,277,,565,,842,,160,,253,,413,,48909
0802501 CO EBT CROWLEY CO DSS,177,,419,,596,,90,,165,,255,,334433
0802701 CO EBT CUSTER CO DSS,32,,136,,168,,13,,58,,71,,12038
0803102 CO EBT DENVER,12903,,34490,,47393,,7457,,15191,,22648,,3143046
0803301 CO EBT DOLORES CO DSS,33,,99,,132,,15,,38,,53,,9738
0803701 CO EBT EAGLE CO DSS,12,,176,,188,,8,,72,,80,,12651
0803901 CO EBT ELBERT CO DSS,52,,201,,253,,22,,72,,94,,18725
0804101 CO EBT EL PASO CO DSS,4887,,13713,,18600,,2332,,5499,,7831,,1394830
0804301 CO EBT FREMONT CO DSS,443,,1503,,1946,,252,,614,,866,,127128
0805501 CO EBT HUERFANO CO DSS,272,,587,,859,,148,,243,,391,,51947
0805901 CO EBT JEFFERSON CO DSS,1865,,5195,,7060,,835,,2454,,3289,,516555
0806101 CO EBT KIOWA CO DSS,12,,69,,81,,8,,22,,30,,3447
0806301 CO EBT KIT CARSON CO DSS,56,,204,,260,,33,,72,,105,,15110
0806501 CO EBT LAKE CO DSS,22,,143,,165,,9,,53,,62,,11089
0806701 CO EBT LA PLATA CO DSS,232,,1284,,1516,,129,,550,,679,,107515
0806901 CO EBT LARIMER CO DSS,1048,,4904,,5952,,545,,2043,,2588,,432118
0807101 CO EBT LAS ANIMAS CO DSS,426,,1033,,1459,,233,,491,,724,,88212
0807301 CO EBT LINCOLN CO DSS,40,,151,,191,,23,,59,,82,,10815
0807501 CO EBT LOGAN CO DSS,188,,779,,967,,98,,352,,450,,57232
0808101 CO EBT MOFFAT CO DSS,115,,603,,718,,80,,260,,340,,44107
0808301 CO EBT MONTEZUMA CO DSS,438,,1518,,1956,,186,,564,,750,,132172
0808701 CO EBT MORGAN CO DSS,426,,881,,1307,,187,,340,,527,,84857
0808901 CO EBT OTERO CO DSS,907,,1693,,2600,,425,,723,,1148,,153439
0809301 CO EBT PARK CO DSS,28,,157,,185,,20,,79,,99,,14412
0809501 CO EBT PHILLIPS CO DSS,35,,118,,153,,21,,42,,63,,7782
0809901 CO EBT PROWERS CO DSS,241,,1165,,1406,,131,,457,,588,,85448
0810101 CO EBT PUEBLO CO DSS,4330,,9788,,14118,,2375,,3991,,6366,,1018198
0810501 CO EBT RIO GRANDE CO DSS,600,,1163,,1763,,299,,454,,753,,123924
0810701 CO EBT ROUTT CO DSS,38,,146,,184,,26,,73,,99,,21936
0810901 CO EBT SAGUACHE CO DSS,247,,572,,819,,109,,260,,369,,57034
0811101 CO EBT SAN JUAN CO DSS,8,,41,,49,,4,,24,,28,,4753
0811501 CO EBT SEDGWICK CO DSS,19,,67,,86,,12,,35,,47,,4616
0811701 CO EBT SUMMIT CO DSS,11,,89,,100,,4,,34,,38,,6868
0811901 CO EBT TELLER CO DSS,202,,314,,516,,87,,142,,229,,40248
0812101 CO EBT WASHINGTON CO DSS,16,,70,,86,,10,,33,,43,,4712
0812301 CO EBT WELD CO DSS,865,,4274,,5139,,477,,1583,,2060,,356085
0812501 CO EBT YUMA CO DSS,69,,304,,373,,43,,121,,164,,22636
0812701 CO EBT ADAMS CO DSS,1456,,9764,,11220,,802,,3672,,4474,,808211
0812901 CO EBT ARAPAHO CO. DSS,2390,,7306,,9696,,1298,,3024,,4322,,736615
0900002 CT EBT DEPT. OF SOCIAL SERVICES,89920,,67221,,157141,,46141,,35623,,81764,,10976410
1000112 DE FSP KENT,6637,,,,6637,,2833,,,,2833,,574740
1000235 DE FSP NEW CASTLE,16436,,,,16436,,7015,,,,7015,,1423166
1000316 DE FSP SUSSEX CO.,8534,,,,8534,,3643,,,,3643,,738952
1100161 DC EBT D.C. Treasury,28619,,44045,,72664,,21848,,11044,,32892,,5702397
1200101 FL EBT ALACHUA CO DFS,3071,,11849,,14920,,1630,,4918,,6548,,1106656
1200301 FL EBT BAKER CO SERVICE CENTE,213,,1507,,1720,,120,,587,,707,,125557
1200501 FL EBT BAY CO DFS,2049,,10792,,12841,,1179,,4425,,5604,,942017
1200701 FL EBT BRADFORD CO DFS,481,,1873,,2354,,239,,748,,987,,172352
1200901 FL EBT BREVARD CO DFS,3870,,15147,,19017,,2266,,6462,,8728,,1376249
1201101 FL EBT BROWARD CO SES,15245,,35991,,51236,,9237,,16024,,25261,,3977200
1201301 FL EBT CALHOUN CO DFS,311,,1278,,1589,,187,,542,,729,,109375
1201501 FL EBT CHARLOTTE CO DFS,712,,2783,,3495,,475,,1303,,1778,,249062
1201701 FL EBT CITRUS CO DFS,1103,,5134,,6237,,669,,2121,,2790,,437611
1201901 FL EBT CLAY CO DFS,554,,2591,,3145,,336,,1049,,1385,,219196
1202101 FL EBT COLLIER CO DFS,790,,4556,,5346,,581,,1990,,2571,,388757
1202301 FL EBT COLUMBIA CO DFS,1431,,4359,,5790,,717,,1661,,2378,,410913
1202501 FL EBT DADE CO DFS,91692,,155490,,247182,,63602,,72704,,136306,,18616915
1202701 FL EBT DESOTO CO DFS,307,,1590,,1897,,190,,631,,821,,126047
1202901 FL EBT DIXIE,292,,1371,,1663,,160,,540,,700,,108965
1203101 FL EBT DUVAL CO DFS,6709,,25994,,32703,,3778,,10192,,13970,,2468900
1203301 FL EBT ESCAMBIA CO DFS,5047,,17499,,22546,,2492,,6418,,8910,,1631869
1203501 FL EBT FLAGLER CO DFS,304,,1301,,1605,,186,,534,,720,,111133
1203701 FL EBT FRANKLIN CO DFS,101,,385,,486,,67,,160,,227,,34065
1203901 FL EBT GADSEN CO DFS,1215,,4846,,6061,,654,,1902,,2556,,400477
1204101 FL EBT GILCHRIST,191,,822,,1013,,107,,321,,428,,67460
1204501 FL EBT GULF CO DFS,240,,934,,1174,,151,,418,,569,,84505
1204701 FL EBT HAMILTON CO DFS,266,,1160,,1426,,151,,428,,579,,99399
1204901 FL EBT HARDEE CO DFS,406,,2636,,3042,,249,,988,,1237,,221867
